cluster_num	sid	gene_i	all_genes_i	gene_j	all_genes_j	subtype	chr_i	pos_i	strand_i	chr_j	pos_j	strand_j	pval	prob	num_hits
2	TCGA-DH-A7UU-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53400022	+	4	57680788	+	2.1e-09	0.00021621133127712	8
2	TCGA-S9-A89Z-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54700793	+	4	57310694	-	2.1e-09	0.00264048731123594	8
2	TCGA-HT-7477-01B	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54270606	-	4	57572208	+	2.1e-09	0.00264048731123594	8
2	TCGA-HT-7477-01B	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54275934	-	4	57572804	-	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54144647	-	4	57376139	+	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54147456	-	4	58042464	+	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54445012	-	4	57678159	-	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54596008	+	4	57102801	+	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54602848	-	4	57673889	-	2.1e-09	0.00264048731123594	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	55048319	+	4	57375941	-	2.1e-09	0.00264048731123594	8
2	TCGA-VW-A8FI-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54592669	+	4	57463007	+	2.1e-09	0.00264048731123594	8
2	TCGA-E1-5304-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54139809	+	4	57642756	+	2.1e-09	0.00264048731123594	8
2	TCGA-DH-A7UU-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54789969	+	4	57200611	+	2.1e-09	0.00264048731123594	8
2	TCGA-HT-7477-01B	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53535819	-	4	56517972	+	2.1e-09	0.002819892001406	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53607222	+	4	56986925	+	2.1e-09	0.002819892001406	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53958818	-	4	56830048	-	2.1e-09	0.002819892001406	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53381472	-	4	56925062	-	2.1e-09	0.002819892001406	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53381634	-	4	56163780	-	2.1e-09	0.002819892001406	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53382028	-	4	56925787	+	2.1e-09	0.002819892001406	8
2	TCGA-HT-A5R7-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53512291	+	4	56829273	+	2.1e-09	0.002819892001406	8
2	TCGA-S9-A89Z-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53582734	+	4	55694796	+	2.1e-09	0.00756769611981329	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53487916	-	4	55968667	-	2.1e-09	0.00756769611981329	8
2	TCGA-E1-A7YD-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54058596	-	4	56000746	+	2.1e-09	0.00756769611981329	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53554284	-	4	55606237	-	2.1e-09	0.00756769611981329	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54042406	-	4	55565484	+	2.1e-09	0.00756769611981329	8
2	TCGA-DB-A75O-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	54043216	+	4	55661807	+	2.1e-09	0.00756769611981329	8
2	TCGA-HT-A5R7-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53672881	+	4	55627069	+	2.1e-09	0.00756769611981329	8
2	TCGA-HT-A5R7-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53933557	-	4	55901400	+	2.1e-09	0.00756769611981329	8
2	TCGA-DH-A7UU-01A	FIP1L1*	"FIP1L1*	CHIC2*	PDGFRA*	KIT*	LNX1	LNX1-AS1	LNX1-AS2	LOC100506444	RPL21P44	LINC02283	LINC02260	GSX2"	AASDH	"AASDH	HOPX	POLR2B	REST	SRP72	SPINK2	EXOC1	CLOCK	ARL9	NMU	CEP135	EXOC1L	IGFBP7	PDCL2	THEGL	CRACD	NOA1	PAICS	IGFBP7-AS1	LINC02380	LINC02494	PPAT"	TCGA-LGG	4	53399993	+	4	55516852	-	2.1e-09	0.00756769611981329	8
3	TCGA-DU-7010-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	40287893	-	19	47657515	+	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39508396	-	19	47530576	+	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39562748	+	19	47781875	-	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39777324	-	19	48065996	+	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39814029	-	19	48109555	-	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39840697	-	19	48029555	-	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39844995	+	19	47858769	-	4.2e-08	4.56794994491294e-05	4
3	TCGA-DU-8166-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	40421191	-	19	48066294	-	4.2e-08	4.56794994491294e-05	4
3	TCGA-QH-A870-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	39851309	+	19	48053151	+	4.2e-08	4.56794994491294e-05	4
3	TCGA-HT-7470-01A	AKT2*	"AKT2*	MAP3K10	ZNF780A	LGALS14	FBL	PSMC4	EID2	LGALS16	LOC100129935	LGALS17A	MIR6719	EID2B	CLC	DYRK1B	FCGBP	SELENOV	DLL3	ZNF780B	ZNF546	LEUTX	CCNP	LGALS13	TTC9B	MIR641"	SELENOW	"SELENOW	BICRA	NOP53	TPRX1	SULT2A1	SNORD23	NOP53-AS1	SNAR-A12	SNAR-A13	SNAR-C2	SNAR-C5	SNAR-C1	SNAR-A1	SNAR-A2	SNAR-A3	SNAR-A4	SNAR-A5	SNAR-A7	SNAR-A11	SNAR-A9	SNAR-A6	SNAR-A8	SNAR-A10	SNAR-A14	SNAR-C4	SNAR-C3	BSPH1	CRX	CABP5	ZNF541	PLA2G4C	EHD2	ELSPBP1	(PLA2G4C-AS1)"	TCGA-LGG	19	40126207	-	19	47796296	-	4.2e-08	4.56794994491294e-05	4
4	TCGA-DU-6402-01A	IFNA2	"IFNA2	IFNA1	IFNA13	IFNW1	IFNA21	IFNA16	IFNA14	IFNA10	IFNA5	IFNA8	IFNA6	MIR31HG	MIR31	IFNA7	IFNA22P	IFNA4	IFNA17	KLHL9	IFNE"	IFT74	"IFT74	PLAA	IFT74-AS1	LRRC19	CAAP1"	TCGA-LGG	9	21120422	+	9	27030839	-	2.2e-06	0.00011007214178717	4
4	TCGA-DU-8158-01A	IFNA2	"IFNA2	IFNA1	IFNA13	IFNW1	IFNA21	IFNA16	IFNA14	IFNA10	IFNA5	IFNA8	IFNA6	MIR31HG	MIR31	IFNA7	IFNA22P	IFNA4	IFNA17	KLHL9	IFNE"	IFT74	"IFT74	PLAA	IFT74-AS1	LRRC19	CAAP1"	TCGA-LGG	9	21767354	-	9	27062164	+	2.2e-06	0.00011007214178717	4
4	TCGA-FG-A4MU-01B	IFNA2	"IFNA2	IFNA1	IFNA13	IFNW1	IFNA21	IFNA16	IFNA14	IFNA10	IFNA5	IFNA8	IFNA6	MIR31HG	MIR31	IFNA7	IFNA22P	IFNA4	IFNA17	KLHL9	IFNE"	IFT74	"IFT74	PLAA	IFT74-AS1	LRRC19	CAAP1"	TCGA-LGG	9	21667039	-	9	26625073	+	2.2e-06	0.00011007214178717	4
4	TCGA-FG-A4MU-01B	IFNA2	"IFNA2	IFNA1	IFNA13	IFNW1	IFNA21	IFNA16	IFNA14	IFNA10	IFNA5	IFNA8	IFNA6	MIR31HG	MIR31	IFNA7	IFNA22P	IFNA4	IFNA17	KLHL9	IFNE"	IFT74	"IFT74	PLAA	IFT74-AS1	LRRC19	CAAP1"	TCGA-LGG	9	21970765	+	9	26626185	-	2.2e-06	0.00011007214178717	4
